id,Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,Pdays,Previous,Poutcome,Y
16484,50,admin.,married,primary,no,246,yes,no,cellular,13,may,234,2,299,5,failure,1
16485,37,management,single,tertiary,no,584,yes,no,telephone,13,may,115,1,-1,0,unknown,1
16486,42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,1
16487,29,management,single,tertiary,no,172,yes,no,telephone,13,may,34,8,-1,0,unknown,0
16488,39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,331,6,other,1
16489,38,admin.,single,secondary,no,18,no,no,cellular,13,may,296,1,366,6,failure,3
16490,35,blue-collar,married,secondary,no,247,yes,yes,cellular,13,may,114,1,352,5,failure,1
16491,35,blue-collar,married,secondary,no,260,yes,no,telephone,13,may,155,6,-1,0,unknown,1
16492,52,blue-collar,married,secondary,no,33,no,yes,cellular,13,may,204,1,331,3,success,3
16493,39,management,married,tertiary,no,297,yes,no,cellular,13,may,734,2,-1,0,unknown,1
16494,28,technician,single,secondary,no,584,yes,no,cellular,13,may,354,1,370,2,failure,0
16495,42,blue-collar,single,secondary,no,382,yes,no,cellular,13,may,294,1,-1,0,unknown,1
16496,35,blue-collar,married,secondary,no,577,no,no,cellular,13,may,55,1,364,1,failure,3
16497,50,management,married,secondary,no,42,yes,no,cellular,13,may,85,2,265,4,other,1
16498,36,management,single,tertiary,no,1129,yes,no,telephone,13,may,444,1,-1,0,unknown,1
16499,36,blue-collar,married,secondary,no,418,yes,yes,cellular,13,may,132,2,-1,0,unknown,1
16500,40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,10,5,362,3,other,1
16501,40,blue-collar,married,secondary,no,1023,yes,no,cellular,13,may,64,5,336,11,other,1
16502,45,blue-collar,married,primary,no,2523,yes,no,cellular,13,may,110,4,-1,0,unknown,1
16503,31,admin.,single,secondary,no,387,yes,no,cellular,13,may,228,2,370,1,failure,0
16504,32,services,single,secondary,no,396,yes,no,cellular,13,may,257,4,-1,0,unknown,0
16505,32,unemployed,married,primary,no,309,yes,no,telephone,13,may,185,1,370,3,failure,0
16506,38,management,married,tertiary,no,2278,yes,yes,cellular,13,may,244,1,-1,0,unknown,1
16507,44,blue-collar,married,primary,no,186,yes,no,cellular,13,may,152,1,370,1,failure,1
16508,44,blue-collar,married,secondary,no,1311,yes,no,cellular,13,may,184,1,364,1,failure,1
16509,35,blue-collar,married,primary,no,455,yes,no,cellular,13,may,573,7,327,3,failure,1
16510,34,services,married,secondary,no,1314,yes,no,cellular,13,may,124,1,-1,0,unknown,0
16511,31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,0
16512,37,management,married,tertiary,no,1852,no,no,cellular,13,may,117,2,370,1,failure,3
16513,44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,344,7,failure,1
16514,48,blue-collar,married,secondary,no,-85,yes,no,cellular,13,may,56,1,343,1,other,1
16515,34,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459,1,-1,0,unknown,0
16516,55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200,1,-1,0,unknown,1
16517,47,management,divorced,tertiary,no,-49,yes,no,cellular,13,may,14,6,327,23,failure,1
16518,32,blue-collar,single,primary,no,398,yes,no,cellular,13,may,716,1,-1,0,unknown,0
16519,36,blue-collar,divorced,secondary,no,52,yes,no,cellular,13,may,152,1,348,1,failure,1
16520,38,blue-collar,single,secondary,no,1137,no,no,cellular,13,may,316,1,-1,0,unknown,3
16521,51,blue-collar,married,primary,no,3185,yes,no,cellular,13,may,154,1,174,2,failure,1
16522,47,blue-collar,married,primary,no,-287,yes,no,cellular,13,may,201,1,348,3,failure,1
16523,27,admin.,single,secondary,no,557,yes,no,cellular,13,may,466,2,-1,0,unknown,0
16524,37,management,married,tertiary,no,2019,yes,no,cellular,13,may,368,1,-1,0,unknown,1
16525,48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,1,-1,0,unknown,1
16526,32,services,married,secondary,no,28,yes,no,cellular,13,may,88,1,370,1,failure,0
16527,47,admin.,married,secondary,no,411,yes,no,cellular,13,may,157,1,-1,0,unknown,1
16528,37,management,single,tertiary,no,1339,yes,no,cellular,13,may,96,6,173,4,other,1
16529,36,technician,married,secondary,no,55,yes,no,cellular,13,may,38,2,369,4,failure,1
16530,21,blue-collar,single,secondary,no,292,yes,yes,telephone,13,may,148,4,-1,0,unknown,3
16531,35,services,single,secondary,no,143,yes,yes,cellular,13,may,68,1,369,2,other,1
16532,31,admin.,married,secondary,no,879,yes,no,cellular,13,may,394,1,-1,0,unknown,0
16533,39,blue-collar,married,primary,no,1004,yes,no,cellular,13,may,364,2,-1,0,unknown,1
16534,35,services,single,secondary,no,-639,yes,yes,cellular,13,may,427,1,-1,0,unknown,1
16535,35,technician,single,secondary,no,450,yes,no,cellular,13,may,63,1,-1,0,unknown,1
16536,35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,unknown,1
16537,36,management,married,tertiary,no,481,yes,no,cellular,13,may,215,1,175,3,failure,1
16538,36,blue-collar,single,secondary,yes,-1157,yes,no,cellular,13,may,323,2,-1,0,unknown,1
16539,29,blue-collar,married,secondary,no,1052,yes,no,cellular,13,may,147,1,-1,0,unknown,0
16540,30,services,divorced,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,0
16541,46,blue-collar,divorced,primary,no,-35,yes,no,cellular,13,may,69,1,-1,0,unknown,1
16542,45,management,divorced,tertiary,yes,-946,yes,no,cellular,13,may,213,1,-1,0,unknown,1
16543,28,technician,single,tertiary,no,1026,yes,no,cellular,13,may,101,3,-1,0,unknown,0
16544,30,services,divorced,secondary,no,341,yes,no,cellular,13,may,54,1,174,1,success,0
16545,34,self-employed,single,tertiary,no,1798,yes,no,cellular,13,may,196,3,-1,0,unknown,0
16546,41,admin.,married,secondary,no,158,yes,no,cellular,13,may,426,1,50,2,failure,1
16547,44,blue-collar,divorced,secondary,no,338,yes,no,cellular,13,may,133,1,370,1,failure,1
16548,33,services,married,secondary,no,162,yes,no,cellular,13,may,135,1,364,2,failure,0
16549,51,admin.,married,secondary,no,42,yes,no,cellular,13,may,80,2,-1,0,unknown,1
16550,37,housemaid,divorced,secondary,no,1040,yes,no,cellular,13,may,199,1,173,2,failure,1
16551,31,blue-collar,married,primary,no,951,yes,no,cellular,13,may,206,1,-1,0,unknown,0
16552,43,management,divorced,secondary,no,229,yes,yes,cellular,13,may,163,1,-1,0,unknown,1
16553,33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,unknown,0
16554,32,management,single,tertiary,no,593,yes,no,cellular,13,may,86,3,-1,0,unknown,0
16555,43,self-employed,divorced,secondary,no,484,yes,no,cellular,13,may,180,2,173,6,failure,1
16556,34,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,68,4,357,3,success,0
16557,29,entrepreneur,married,secondary,no,5918,yes,no,cellular,13,may,103,1,-1,0,unknown,0
16558,45,blue-collar,married,tertiary,no,23,yes,yes,cellular,13,may,234,3,-1,0,unknown,1
16559,56,management,divorced,primary,no,26,yes,no,cellular,13,may,194,4,359,2,other,3
16560,29,technician,single,secondary,no,0,yes,yes,cellular,13,may,77,4,-1,0,unknown,3
16561,32,management,divorced,tertiary,no,1804,yes,no,cellular,13,may,122,1,355,1,failure,0
16562,50,management,married,primary,no,117,yes,no,telephone,13,may,216,4,-1,0,unknown,1
16563,35,blue-collar,single,secondary,no,546,yes,no,cellular,13,may,161,2,-1,0,unknown,1
16564,34,unemployed,married,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,0
16565,31,blue-collar,married,secondary,no,864,yes,yes,cellular,13,may,127,1,-1,0,unknown,3
16566,31,blue-collar,married,secondary,no,1078,yes,no,cellular,13,may,248,1,330,3,other,0
16567,44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,1
16568,30,student,single,tertiary,no,228,yes,no,cellular,13,may,314,2,-1,0,unknown,0
16569,36,services,married,tertiary,no,702,yes,no,cellular,13,may,52,4,-1,0,unknown,1
16570,36,management,single,secondary,no,1331,yes,no,cellular,13,may,77,3,174,1,other,1
16571,40,blue-collar,single,primary,no,147,yes,no,cellular,13,may,109,1,-1,0,unknown,1
16572,30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,0
16573,37,management,single,tertiary,no,2576,yes,no,cellular,13,may,417,1,-1,0,unknown,1
16574,38,services,married,secondary,no,780,yes,no,cellular,13,may,262,1,343,5,failure,1
16575,35,self-employed,single,tertiary,no,670,no,yes,cellular,13,may,44,1,-1,0,unknown,3
16576,37,blue-collar,married,secondary,no,208,no,no,cellular,13,may,466,1,-1,0,unknown,3
16577,51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,1,296,11,failure,1
16578,35,blue-collar,married,secondary,no,0,yes,yes,cellular,13,may,291,8,293,1,failure,1
16579,35,blue-collar,married,secondary,no,328,yes,no,cellular,13,may,484,3,364,1,other,1
16580,57,blue-collar,married,primary,no,649,yes,no,cellular,13,may,169,2,-1,0,unknown,3
16581,41,management,single,tertiary,no,3371,yes,yes,cellular,13,may,204,2,-1,0,unknown,1
16582,43,blue-collar,divorced,secondary,no,47,yes,yes,cellular,13,may,163,2,370,1,failure,1
16583,55,management,married,primary,no,1691,yes,no,cellular,13,may,358,2,174,1,failure,1
16584,40,blue-collar,divorced,secondary,no,635,yes,no,cellular,13,may,122,2,-1,0,unknown,1
16585,33,management,divorced,tertiary,no,5550,yes,no,cellular,13,may,124,2,278,4,failure,0
16586,35,services,married,secondary,no,102,yes,no,cellular,13,may,252,5,-1,0,unknown,1
16587,35,blue-collar,married,secondary,no,2737,yes,no,cellular,13,may,199,3,-1,0,unknown,1
16588,51,blue-collar,divorced,secondary,no,581,yes,no,cellular,13,may,107,7,173,2,other,1
16589,22,management,single,tertiary,no,374,yes,no,cellular,13,may,158,5,-1,0,unknown,0
16590,40,blue-collar,divorced,unknown,no,528,yes,no,cellular,13,may,340,2,357,5,failure,1
16591,37,blue-collar,married,secondary,no,426,yes,no,cellular,13,may,323,3,345,3,failure,1
16592,44,management,married,tertiary,no,12392,yes,no,cellular,13,may,177,3,343,1,other,1
16593,29,blue-collar,married,primary,no,97,yes,no,cellular,13,may,431,2,-1,0,unknown,0
16594,33,blue-collar,married,primary,no,410,yes,no,cellular,13,may,396,2,355,2,failure,0
16595,60,management,married,primary,no,-70,yes,no,cellular,13,may,65,2,-1,0,unknown,3
16596,32,self-employed,married,secondary,no,8,yes,yes,cellular,13,may,251,2,-1,0,unknown,3
16597,27,blue-collar,single,primary,no,265,yes,no,cellular,13,may,1119,2,-1,0,unknown,0
16598,25,blue-collar,single,primary,no,-289,yes,no,telephone,13,may,56,2,-1,0,unknown,0
16599,57,services,single,primary,no,3777,yes,no,telephone,13,may,65,2,-1,0,unknown,2
16600,43,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38,3,-1,0,unknown,1
16601,42,blue-collar,married,secondary,no,-336,yes,no,cellular,13,may,318,3,303,2,failure,1
16602,35,technician,married,secondary,no,712,yes,yes,cellular,13,may,255,2,264,5,failure,1
16603,41,self-employed,married,secondary,no,305,yes,no,cellular,13,may,174,2,-1,0,unknown,1
16604,39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,1
16605,32,blue-collar,married,secondary,no,210,yes,no,cellular,13,may,308,3,364,1,other,0
16606,46,blue-collar,married,primary,no,5461,yes,no,cellular,13,may,562,2,174,2,success,1
16607,29,blue-collar,single,secondary,no,1550,yes,yes,cellular,13,may,228,3,-1,0,unknown,3
16608,50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,1
16609,39,blue-collar,married,primary,no,640,yes,no,cellular,13,may,220,4,370,2,other,1
16610,43,services,single,secondary,no,550,yes,no,cellular,13,may,107,2,-1,0,unknown,1
16611,31,admin.,single,secondary,no,507,yes,no,cellular,13,may,65,2,299,3,other,0
16612,42,services,single,secondary,no,-193,yes,no,cellular,13,may,1805,4,-1,0,unknown,1
16613,41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,1
16614,34,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,2,-1,0,unknown,0
16615,31,services,single,secondary,no,222,yes,no,cellular,13,may,168,2,-1,0,unknown,0
16616,35,blue-collar,married,primary,no,445,yes,no,cellular,13,may,237,2,363,2,other,1
16617,47,blue-collar,married,primary,no,3067,yes,no,cellular,13,may,141,2,-1,0,unknown,1
16618,39,blue-collar,married,secondary,no,41,yes,no,cellular,13,may,135,3,-1,0,unknown,1
16619,43,management,married,tertiary,no,1264,yes,no,cellular,13,may,102,2,-1,0,unknown,1
16620,38,blue-collar,married,primary,no,168,yes,yes,telephone,13,may,212,3,-1,0,unknown,1
16621,34,blue-collar,married,secondary,no,3778,yes,no,telephone,13,may,259,3,-1,0,unknown,0
16622,35,unemployed,single,secondary,no,9,yes,no,cellular,13,may,84,2,364,2,failure,1
16623,42,management,married,tertiary,no,1162,yes,no,cellular,13,may,406,5,364,1,other,1
16624,34,blue-collar,single,secondary,no,39,no,no,cellular,13,may,254,2,299,3,failure,0
16625,38,technician,single,tertiary,no,69,yes,no,cellular,13,may,253,3,-1,0,unknown,1
16626,40,blue-collar,married,primary,no,104,yes,no,cellular,13,may,277,2,343,2,failure,1
16627,36,blue-collar,married,primary,no,2040,yes,no,cellular,13,may,125,2,-1,0,unknown,1
16628,37,admin.,married,secondary,no,68,yes,yes,cellular,13,may,151,2,351,1,failure,1
16629,30,blue-collar,single,primary,no,17,yes,no,cellular,13,may,125,3,-1,0,unknown,0
16630,35,housemaid,single,secondary,no,-122,yes,yes,cellular,13,may,97,5,-1,0,unknown,1
16631,52,management,divorced,secondary,no,-607,yes,no,cellular,13,may,449,6,-1,0,unknown,1
16632,34,blue-collar,married,secondary,no,113,yes,no,cellular,13,may,16,2,-1,0,unknown,0
16633,36,blue-collar,married,primary,no,38,yes,yes,cellular,13,may,285,2,335,1,other,1
16634,42,blue-collar,married,primary,no,21,yes,no,cellular,13,may,383,5,288,11,other,1
16635,44,admin.,divorced,tertiary,no,994,yes,no,cellular,13,may,420,3,-1,0,unknown,1
16636,39,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,513,3,176,2,failure,1
16637,40,management,married,tertiary,no,342,yes,no,cellular,13,may,133,4,-1,0,unknown,1
16638,42,services,married,secondary,no,108,yes,yes,cellular,13,may,225,2,365,7,failure,1
16639,32,blue-collar,married,secondary,no,335,yes,no,cellular,13,may,240,3,370,1,failure,0
16640,47,blue-collar,married,unknown,no,878,yes,no,cellular,13,may,245,4,-1,0,unknown,1
16641,29,services,divorced,secondary,no,-7,yes,no,cellular,13,may,1279,3,-1,0,unknown,0
16642,48,technician,married,secondary,no,-38,yes,no,cellular,13,may,331,3,-1,0,unknown,1
16643,40,blue-collar,married,primary,no,830,yes,no,cellular,13,may,873,3,370,2,failure,1
16644,55,technician,married,tertiary,no,639,yes,no,telephone,13,may,992,5,370,3,other,1
16645,53,technician,married,secondary,no,6831,no,no,cellular,13,may,1130,2,-1,0,unknown,3
16646,41,management,married,tertiary,no,1204,yes,yes,cellular,13,may,310,2,-1,0,unknown,1
16647,39,management,single,tertiary,no,30,yes,no,cellular,13,may,201,3,-1,0,unknown,1
16648,35,services,divorced,secondary,no,78,yes,no,telephone,13,may,630,3,371,3,failure,1
16649,30,management,single,tertiary,no,2,yes,yes,cellular,13,may,305,8,-1,0,unknown,3
16650,35,services,married,secondary,no,1417,yes,no,cellular,14,may,65,3,-1,0,unknown,1
16651,34,management,married,tertiary,no,186,yes,no,cellular,14,may,115,3,-1,0,unknown,0
16652,32,services,single,secondary,no,385,yes,no,cellular,14,may,247,2,-1,0,unknown,0
16653,51,entrepreneur,married,secondary,no,934,yes,yes,cellular,14,may,164,3,-1,0,unknown,1
16654,37,services,married,secondary,no,1140,yes,no,cellular,14,may,33,3,-1,0,unknown,1
16655,30,blue-collar,married,secondary,no,2583,yes,no,cellular,14,may,436,3,-1,0,unknown,0
16656,35,blue-collar,married,unknown,no,568,yes,no,cellular,14,may,119,2,293,1,failure,1
16657,35,blue-collar,single,primary,no,1284,yes,no,telephone,14,may,13,5,-1,0,unknown,1
16658,45,blue-collar,married,primary,no,528,yes,no,cellular,14,may,16,7,-1,0,unknown,1
16659,34,services,single,secondary,no,183,yes,no,cellular,14,may,259,4,-1,0,unknown,0
16660,55,entrepreneur,divorced,tertiary,no,903,yes,no,telephone,14,may,536,3,-1,0,unknown,1
16661,46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,13,7,358,7,other,1
16662,31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,0
16663,49,services,married,tertiary,no,411,no,no,telephone,14,may,9,6,-1,0,unknown,3
16664,44,services,divorced,secondary,no,130,yes,no,cellular,14,may,263,1,371,1,failure,1
16665,56,blue-collar,married,secondary,no,244,yes,no,cellular,14,may,465,3,-1,0,unknown,3
16666,43,blue-collar,married,secondary,no,1437,yes,no,cellular,14,may,94,1,-1,0,unknown,1
16667,36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,1
16668,33,management,single,secondary,no,1615,yes,no,cellular,14,may,178,8,174,3,failure,0
16669,49,technician,married,secondary,no,-205,yes,yes,cellular,14,may,6,6,309,1,failure,1
16670,43,blue-collar,single,secondary,no,276,yes,no,cellular,14,may,33,6,-1,0,unknown,1
16671,33,admin.,married,secondary,no,1521,yes,no,cellular,14,may,222,1,-1,0,unknown,0
16672,32,management,single,tertiary,no,469,yes,no,cellular,14,may,925,1,-1,0,unknown,0
16673,35,technician,married,tertiary,no,-269,yes,yes,cellular,14,may,344,4,-1,0,unknown,1
16674,54,admin.,single,secondary,no,3344,yes,no,cellular,14,may,12,8,-1,0,unknown,1
16675,27,blue-collar,married,secondary,no,1028,yes,yes,cellular,14,may,580,1,329,1,failure,3
16676,33,management,single,tertiary,no,283,yes,no,cellular,14,may,40,1,-1,0,unknown,0
16677,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,1
16678,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,0
16679,37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,1
16680,37,technician,single,secondary,no,2139,yes,no,cellular,14,may,146,3,-1,0,unknown,1
16681,31,services,married,secondary,no,179,yes,no,cellular,14,may,365,1,351,1,failure,0
16682,33,technician,single,secondary,no,1733,yes,no,cellular,14,may,895,3,-1,0,unknown,0
16683,32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,0
16684,32,services,single,secondary,no,159,yes,yes,cellular,14,may,46,1,-1,0,unknown,3
16685,48,blue-collar,divorced,secondary,no,2071,no,no,cellular,14,may,127,1,-1,0,unknown,3
16686,39,blue-collar,single,secondary,no,523,yes,no,cellular,14,may,306,1,-1,0,unknown,1
16687,52,management,married,secondary,no,2216,yes,yes,cellular,14,may,161,1,332,8,failure,1
16688,49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown,1
16689,39,blue-collar,married,secondary,no,49,yes,no,cellular,14,may,566,1,370,2,failure,1
16690,31,admin.,single,secondary,no,1270,yes,no,cellular,14,may,291,1,364,1,other,0
16691,31,blue-collar,married,secondary,no,125,yes,no,cellular,14,may,201,1,350,2,failure,0
16692,31,blue-collar,married,primary,no,554,yes,no,cellular,14,may,317,1,352,5,failure,0
16693,32,blue-collar,married,secondary,no,1914,yes,no,cellular,14,may,532,1,358,1,failure,0
16694,40,services,married,secondary,no,438,yes,no,telephone,14,may,276,1,-1,0,unknown,1
16695,44,management,married,unknown,no,415,yes,no,telephone,14,may,7,7,-1,0,unknown,1
16696,38,admin.,married,secondary,no,66,yes,no,cellular,14,may,51,1,365,7,failure,1
16697,35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,1
16698,36,management,married,tertiary,no,532,yes,no,cellular,14,may,603,1,-1,0,unknown,1
16699,54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,unknown,1
16700,28,blue-collar,single,secondary,no,61,yes,no,cellular,14,may,428,3,-1,0,unknown,0
16701,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,338,1,175,2,other,0
16702,43,blue-collar,divorced,secondary,no,688,yes,no,cellular,14,may,149,3,-1,0,unknown,1
16703,43,blue-collar,married,secondary,no,117,yes,no,cellular,14,may,73,1,370,1,failure,1
16704,23,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,223,1,-1,0,unknown,0
16705,26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451,1,339,3,failure,0
16706,44,admin.,single,secondary,no,275,yes,no,cellular,14,may,7,5,367,4,failure,1
16707,37,admin.,divorced,secondary,no,0,yes,yes,cellular,14,may,17,7,-1,0,unknown,1
16708,40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255,2,345,1,failure,1
16709,40,technician,married,tertiary,no,253,yes,no,cellular,14,may,377,4,280,2,other,1
16710,37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,1
16711,35,services,married,secondary,no,341,yes,no,cellular,14,may,345,1,-1,0,unknown,1
16712,48,blue-collar,divorced,primary,no,194,yes,no,cellular,14,may,263,1,-1,0,unknown,1
16713,31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,1,177,1,success,0
16714,53,services,divorced,primary,no,146,yes,no,cellular,14,may,149,1,370,1,failure,1
16715,48,admin.,divorced,secondary,no,-407,yes,no,cellular,14,may,210,2,352,1,failure,1
16716,54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure,1
16717,28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,1,-1,0,unknown,3
16718,55,management,married,primary,no,366,yes,no,cellular,14,may,161,1,364,1,failure,1
16719,29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,0
16720,48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,1
16721,39,technician,single,secondary,no,-237,yes,no,cellular,14,may,64,2,-1,0,unknown,1
16722,42,blue-collar,single,primary,no,22,yes,no,cellular,14,may,116,4,365,1,failure,1
16723,37,blue-collar,married,unknown,no,969,yes,no,cellular,14,may,343,2,-1,0,unknown,1
16724,42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201,2,365,2,failure,1
16725,33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,failure,0
16726,39,management,married,tertiary,no,1090,yes,no,cellular,14,may,11,5,-1,0,unknown,1
16727,30,admin.,single,secondary,no,43,yes,no,cellular,14,may,91,1,370,2,failure,0
16728,40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,23,1,332,1,failure,1
16729,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,0
16730,43,management,married,tertiary,no,-271,yes,yes,telephone,14,may,121,1,-1,0,unknown,1
16731,48,management,divorced,tertiary,no,541,yes,no,cellular,14,may,72,1,363,2,other,1
16732,34,blue-collar,married,secondary,no,175,yes,no,cellular,14,may,50,2,364,2,failure,0
16733,43,entrepreneur,married,primary,no,2315,yes,yes,cellular,14,may,42,1,-1,0,unknown,1
16734,41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,35,1,356,10,other,3
16735,34,blue-collar,single,secondary,no,1351,yes,no,cellular,14,may,334,2,-1,0,unknown,0
16736,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,0
16737,35,management,married,tertiary,no,1212,yes,no,cellular,14,may,235,1,352,1,other,1
16738,40,blue-collar,married,primary,no,637,yes,no,cellular,14,may,200,1,-1,0,unknown,1
16739,31,blue-collar,married,secondary,no,625,yes,no,cellular,14,may,137,3,-1,0,unknown,0
16740,41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,1
16741,31,technician,single,secondary,no,7567,no,no,cellular,14,may,287,1,276,2,failure,0
16742,51,blue-collar,single,secondary,no,708,yes,no,telephone,14,may,391,1,364,1,failure,1
16743,57,services,married,secondary,no,0,yes,no,cellular,14,may,16,9,282,3,other,3
16744,28,student,married,secondary,no,704,yes,yes,cellular,14,may,171,3,-1,0,unknown,3
16745,26,technician,single,tertiary,no,468,yes,no,cellular,14,may,221,2,364,1,failure,0
16746,28,admin.,married,secondary,no,22,yes,yes,cellular,14,may,523,2,-1,0,unknown,3
16747,32,blue-collar,married,secondary,no,-103,yes,no,cellular,14,may,298,1,-1,0,unknown,0
16748,38,blue-collar,married,primary,no,132,yes,no,cellular,14,may,797,2,-1,0,unknown,1
16749,51,management,divorced,tertiary,no,-256,yes,yes,cellular,14,may,97,1,-1,0,unknown,1
16750,39,admin.,divorced,secondary,no,1089,yes,no,cellular,14,may,128,1,-1,0,unknown,1
16751,45,entrepreneur,married,primary,no,276,yes,yes,cellular,14,may,586,1,364,1,failure,1
16752,27,blue-collar,married,secondary,no,1295,yes,no,cellular,14,may,1106,1,-1,0,unknown,0
16753,31,blue-collar,single,primary,no,538,yes,no,cellular,14,may,703,4,-1,0,unknown,0
16754,39,blue-collar,married,secondary,no,300,yes,no,cellular,14,may,506,1,-1,0,unknown,1
16755,39,blue-collar,married,secondary,no,-220,yes,no,cellular,14,may,282,1,352,2,failure,1
16756,32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,0
16757,42,blue-collar,single,primary,no,177,yes,no,cellular,14,may,174,2,-1,0,unknown,1
16758,33,blue-collar,married,secondary,no,245,yes,no,cellular,14,may,437,2,370,8,other,0
16759,47,self-employed,married,tertiary,no,3,yes,no,cellular,14,may,199,15,-1,0,unknown,1
16760,33,management,single,tertiary,no,-149,yes,no,cellular,14,may,111,1,296,3,failure,0
16761,24,services,single,unknown,no,608,yes,no,cellular,14,may,184,1,-1,0,unknown,0
16762,58,self-employed,married,secondary,no,28318,yes,no,cellular,14,may,168,2,-1,0,unknown,2
16763,31,technician,single,secondary,no,23,yes,no,cellular,14,may,97,1,370,1,failure,0
16764,37,services,divorced,secondary,no,75,yes,no,cellular,14,may,160,1,-1,0,unknown,1
16765,39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,1
16766,34,admin.,married,primary,no,0,yes,yes,cellular,14,may,1020,1,-1,0,unknown,3
16767,44,housemaid,married,primary,no,1342,yes,yes,telephone,14,may,112,2,370,2,failure,1
16768,53,management,married,tertiary,no,261,yes,no,telephone,14,may,154,2,336,2,failure,1
16769,36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,1
16770,35,student,divorced,primary,no,2755,yes,no,cellular,14,may,177,2,345,3,other,1
16771,29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,2,-1,0,unknown,0
16772,46,blue-collar,married,secondary,no,312,yes,no,cellular,14,may,20,2,-1,0,unknown,1
16773,34,blue-collar,married,secondary,no,237,yes,no,cellular,14,may,115,3,-1,0,unknown,0
16774,28,technician,married,secondary,no,58,yes,no,cellular,14,may,16,6,351,1,failure,0
16775,34,admin.,married,secondary,no,774,yes,yes,cellular,14,may,163,1,175,6,other,3
16776,45,blue-collar,married,secondary,no,87,yes,no,cellular,14,may,96,1,360,3,failure,1
16777,29,technician,married,tertiary,no,604,yes,no,cellular,14,may,430,4,-1,0,unknown,0
16778,38,management,married,tertiary,no,89,yes,no,cellular,14,may,71,1,360,10,failure,1
16779,37,blue-collar,married,primary,no,190,yes,no,cellular,14,may,17,6,-1,0,unknown,1
